"trackName","endDate","endTime","artistName","minutesPlayedinStream","Week of highest charting (from)","Week of highest charting (to)","Streams","Artist","Genre","Weeks Charted","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","minutesPlayed","Valence","Chord"
"MOTLEY CREW",2021-10-07,"12:02","Post Malone",0,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-12-15,"12:30","Post Malone",0,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-08-16,"04:13","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-07,"02:59","Post Malone",2.99,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-26,"02:43","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-11-03,"12:10","Post Malone",2,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-21,"01:17","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-12-14,"23:58","Post Malone",0.93,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-21,"02:48","Post Malone",1.44,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-07,"02:47","Post Malone",0.21,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-07-31,"13:03","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-11-14,"01:27","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-07,"12:11","Post Malone",1.98,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-10-07,"12:02","Post Malone",0.02,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-11-11,"08:57","Post Malone",0.27,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-08-27,"14:07","Post Malone",0.04,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"MOTLEY CREW",2021-08-17,"09:49","Post Malone",3.07,2021-07-09,2021-07-16,14329162,"Post Malone","['dfw rap', 'melodic rap', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",90,0.797,0.631,-3.818,0.0786,0.0904,0.0998,129.915,3.07,0.288,"D#/Eb"
"NAKED",2021-11-30,"12:43","James Arthur",3.89,2021-06-25,2021-07-02,5527865,"Doja Cat","['dance pop', 'pop']","2021-06-25--2021-07-02",75,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,3.73,0.536,"G"
"NEED TO KNOW",2021-12-14,"14:02","Doja Cat",0.75,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-07,"13:47","Doja Cat",1.12,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-12-10,"13:05","Doja Cat",0.39,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-09-27,"21:18","Doja Cat",0.15,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-10,"13:59","Doja Cat",2.39,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-17,"09:00","Doja Cat",1.36,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-11,"14:46","Doja Cat",0.81,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-29,"02:32","Doja Cat",0.01,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-28,"22:23","Doja Cat",0.03,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-08-20,"13:53","Doja Cat",2.6,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEED TO KNOW",2021-09-27,"21:21","Doja Cat",2.11,2021-07-23,2021-07-30,16908917,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",90,0.664,0.609,-6.509,0.0707,0.304,0.0926,130.041,3.51,0.194,"C#/Db"
"NEW NORMAL",2021-08-01,"19:19","Khalid",3.31,2021-07-23,2021-07-30,5768653,"Khalid","['pop']","2021-07-23--2021-07-30",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,3.31,0.244,"C"
"NEW NORMAL",2021-08-20,"13:40","Khalid",3.31,2021-07-23,2021-07-30,5768653,"Khalid","['pop']","2021-07-23--2021-07-30",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,3.31,0.244,"C"
"NEW NORMAL",2021-08-11,"14:45","Khalid",0.01,2021-07-23,2021-07-30,5768653,"Khalid","['pop']","2021-07-23--2021-07-30",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,3.31,0.244,"C"
"NEW NORMAL",2021-08-24,"01:24","Khalid",0.67,2021-07-23,2021-07-30,5768653,"Khalid","['pop']","2021-07-23--2021-07-30",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,3.31,0.244,"C"
"NEW NORMAL",2021-12-21,"13:10","Khalid",2.95,2021-07-23,2021-07-30,5768653,"Khalid","['pop']","2021-07-23--2021-07-30",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,3.31,0.244,"C"
"OVER THE TOP (FEAT. DRAKE)",2021-07-30,"17:11","Smiley",0.6,2021-07-23,2021-07-30,8269753,"Smiley","['canadian hip hop', 'toronto rap']","2021-07-23--2021-07-30",83,0.833,0.498,-5.196,0.117,0.0493,0.119,139.928,2.56,0.259,"A#/Bb"
"OVER THE TOP (FEAT. DRAKE)",2021-08-07,"14:33","Smiley",0.1,2021-07-23,2021-07-30,8269753,"Smiley","['canadian hip hop', 'toronto rap']","2021-07-23--2021-07-30",83,0.833,0.498,-5.196,0.117,0.0493,0.119,139.928,2.56,0.259,"A#/Bb"
"PEPAS",2021-10-01,"16:13","Farruko",0.62,2021-07-23,2021-07-30,14809458,"Farruko","['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",92,0.762,0.766,-3.955,0.0343,0.00776,0.128,130.001,4.79,0.442,"G"
"PEPAS",2021-12-10,"12:35","Farruko",0,2021-07-23,2021-07-30,14809458,"Farruko","['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",92,0.762,0.766,-3.955,0.0343,0.00776,0.128,130.001,4.79,0.442,"G"
"PEPAS",2021-09-25,"00:06","Farruko",0.07,2021-07-23,2021-07-30,14809458,"Farruko","['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",92,0.762,0.766,-3.955,0.0343,0.00776,0.128,130.001,4.79,0.442,"G"
"PEPAS",2021-09-27,"21:21","Farruko",0.04,2021-07-23,2021-07-30,14809458,"Farruko","['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",92,0.762,0.766,-3.955,0.0343,0.00776,0.128,130.001,4.79,0.442,"G"
"PEPAS",2021-12-14,"13:36","Farruko",0.19,2021-07-23,2021-07-30,14809458,"Farruko","['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",92,0.762,0.766,-3.955,0.0343,0.00776,0.128,130.001,4.79,0.442,"G"
"PERMISSION TO DANCE",2021-08-20,"13:40","BTS",0.07,2021-07-09,2021-07-16,22062812,"BTS","['k-pop', 'k-pop boy group']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",95,0.702,0.741,-5.33,0.0427,0.00544,0.337,124.925,3.13,0.646,"A"
"PERMISSION TO DANCE",2021-12-15,"20:51","BTS",0,2021-07-09,2021-07-16,22062812,"BTS","['k-pop', 'k-pop boy group']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",95,0.702,0.741,-5.33,0.0427,0.00544,0.337,124.925,3.13,0.646,"A"
"RECKLESS",2021-08-04,"05:58","Healy",0.65,2021-07-09,2021-07-16,6711375,"Madison Beer","['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",86,0.386,0.426,-6.642,0.0363,0.807,0.14,180.104,3.39,0.261,"D#/Eb"
"RED LIGHT GREEN LIGHT",2021-08-07,"14:49","DaBaby",0.06,2021-07-09,2021-07-16,5493760,"DaBaby","['north carolina hip hop', 'rap']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",84,0.933,0.656,-5.85,0.322,0.129,0.161,119.987,2.65,0.934,"D"
"RIPTIDE",2021-08-29,"05:16","Vance Joy",3.4,2021-07-16,2021-07-23,6089242,"Vance Joy","['folk-pop', 'modern rock', 'pop', 'pop rock']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",78,0.484,0.731,-6.694,0.0379,0.431,0.151,101.654,3.4,0.51,"C#/Db"
"SHOT IN THE DARK",2021-10-23,"00:58","AC/DC",3.09,2021-07-16,2021-07-23,5173308,"John Mayer","['neo mellow', 'pop rock', 'singer-songwriter']","2021-07-16--2021-07-23",76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,4.15,0.587,"D"
"SHOT IN THE DARK",2021-08-04,"20:37","John Mayer",4.15,2021-07-16,2021-07-23,5173308,"John Mayer","['neo mellow', 'pop rock', 'singer-songwriter']","2021-07-16--2021-07-23",76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,4.15,0.587,"D"
"SHOT IN THE DARK",2021-09-15,"01:14","John Mayer",4.15,2021-07-16,2021-07-23,5173308,"John Mayer","['neo mellow', 'pop rock', 'singer-songwriter']","2021-07-16--2021-07-23",76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,4.15,0.587,"D"
"STAY (WITH JUSTIN BIEBER)",2021-12-08,"22:07","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-01,"14:14","The Kid LAROI",0,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-29,"06:53","The Kid LAROI",0.03,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-18,"18:14","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-06,"13:19","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-07-31,"12:05","The Kid LAROI",4.51,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-31,"14:07","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-28,"13:16","The Kid LAROI",2.07,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-07-31,"11:58","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-28,"21:31","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-10,"13:05","The Kid LAROI",0.09,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-11-06,"22:33","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-14,"13:18","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-21,"13:30","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-17,"08:55","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-11,"14:41","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-02,"10:49","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-10,"12:21","The Kid LAROI",0.02,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-27,"21:20","The Kid LAROI",4.27,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-10,"08:27","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-26,"12:43","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-19,"13:16","The Kid LAROI",3.92,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-06,"12:10","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-10,"13:52","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-30,"07:09","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-12,"23:41","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-05,"20:38","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-27,"14:46","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
